year,month,gid_0,country,gid_1,region,pollutant,closed_shrublands,croplands,forest,grassland,open_shrublands,peatlands,savanna,woody_savanna
2011,12,ESP,Spain,ESP.12_1,Galicia,n2o,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10413092
2011,12,ESP,Spain,ESP.12_1,Galicia,nox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93386
2012,1,ESP,Spain,ESP.12_1,Galicia,ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,1,ESP,Spain,ESP.12_1,Galicia,co,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,1,ESP,Spain,ESP.12_1,Galicia,co2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,1,ESP,Spain,ESP.12_1,Galicia,n2o,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,1,ESP,Spain,ESP.12_1,Galicia,nox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,2,ESP,Spain,ESP.12_1,Galicia,ch4,0.0,0.0,5.0848346,2.6315005,0.0,0.0,2.4290774,3.2585185
2012,2,ESP,Spain,ESP.12_1,Galicia,co,0.0,0.0,115.76113,74.368495,0.0,0.0,68.647842,92.088569
2012,2,ESP,Spain,ESP.12_1,Galicia,co2,0.0,0.0,1697.4693,1845.4828,0.0,0.0,1703.5226,2285.2133
2012,2,ESP,Spain,ESP.12_1,Galicia,n2o,0.0,0.0,0.28128872,0.24026744,0.0,0.0,0.22178533,0.29751691
2012,2,ESP,Spain,ESP.12_1,Galicia,nox,0.0,0.0,3.2456392,4.4621098,0.0,0.0,4.1188706,5.5253143
2012,3,ESP,Spain,ESP.12_1,Galicia,ch4,0.0,0.0,5.0848346,2.0242312,0.0,0.0,2.4290774,13.685778
2012,3,ESP,Spain,ESP.12_1,Galicia,co,0.0,0.0,115.76113,57.206535,0.0,0.0,68.647842,386.77199
2012,3,ESP,Spain,ESP.12_1,Galicia,co2,0.0,0.0,1697.4693,1419.6022,0.0,0.0,1703.5226,9597.8957
2012,3,ESP,Spain,ESP.12_1,Galicia,n2o,0.0,0.0,0.28128872,0.18482111,0.0,0.0,0.22178533,1.249571
2012,3,ESP,Spain,ESP.12_1,Galicia,nox,0.0,0.0,3.2456392,3.4323922,0.0,0.0,4.1188706,23.20632
2012,4,ESP,Spain,ESP.12_1,Galicia,ch4,0.0,0.0,5.0848346,0.0,0.0,0.0,0.0,0.97755556
2012,4,ESP,Spain,ESP.12_1,Galicia,co,0.0,0.0,115.76113,0.0,0.0,0.0,0.0,27.626571
2012,4,ESP,Spain,ESP.12_1,Galicia,co2,0.0,0.0,1697.4693,0.0,0.0,0.0,0.0,685.56398
2012,4,ESP,Spain,ESP.12_1,Galicia,n2o,0.0,0.0,0.28128872,0.0,0.0,0.0,0.0,0.089255072
2012,4,ESP,Spain,ESP.12_1,Galicia,nox,0.0,0.0,3.2456392,0.0,0.0,0.0,0.0,1.6575943
2012,5,ESP,Spain,ESP.12_1,Galicia,ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,5,ESP,Spain,ESP.12_1,Galicia,co,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,5,ESP,Spain,ESP.12_1,Galicia,co2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,5,ESP,Spain,ESP.12_1,Galicia,n2o,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,5,ESP,Spain,ESP.12_1,Galicia,nox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,6,ESP,Spain,ESP.12_1,Galicia,ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,6,ESP,Spain,ESP.12_1,Galicia,co,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,6,ESP,Spain,ESP.12_1,Galicia,co2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,6,ESP,Spain,ESP.12_1,Galicia,n2o,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,6,ESP,Spain,ESP.12_1,Galicia,nox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,7,ESP,Spain,ESP.12_1,Galicia,ch4,0.0,0.0,0.0,0.0,0.0,0.0,1.619385,0.48877778
2012,7,ESP,Spain,ESP.12_1,Galicia,co,0.0,0.0,0.0,0.0,0.0,0.0,45.765228,13.813285
2012,7,ESP,Spain,ESP.12_1,Galicia,co2,0.0,0.0,0.0,0.0,0.0,0.0,1135.6817,342.78199
2012,7,ESP,Spain,ESP.12_1,Galicia,n2o,0.0,0.0,0.0,0.0,0.0,0.0,0.14785689,0.044627536
2012,7,ESP,Spain,ESP.12_1,Galicia,nox,0.0,0.0,0.0,0.0,0.0,0.0,2.7459137,0.82879714
2012,8,ESP,Spain,ESP.12_1,Galicia,ch4,0.0,0.0,5.0848346,0.0,0.0,0.0,0.20242312,19.876963
2012,8,ESP,Spain,ESP.12_1,Galicia,co,0.0,0.0,115.76113,0.0,0.0,0.0,5.7206535,561.74027
2012,8,ESP,Spain,ESP.12_1,Galicia,co2,0.0,0.0,1697.4693,0.0,0.0,0.0,141.96022,13939.801
2012,8,ESP,Spain,ESP.12_1,Galicia,n2o,0.0,0.0,0.28128872,0.0,0.0,0.0,0.018482111,1.8148531
2012,8,ESP,Spain,ESP.12_1,Galicia,nox,0.0,0.0,3.2456392,0.0,0.0,0.0,0.34323922,33.704417
2012,9,ESP,Spain,ESP.12_1,Galicia,ch4,0.0,0.0,10.169669,0.0,0.0,0.0,0.20242312,7.0058148
2012,9,ESP,Spain,ESP.12_1,Galicia,co,0.0,0.0,231.52226,0.0,0.0,0.0,5.7206535,197.99042
2012,9,ESP,Spain,ESP.12_1,Galicia,co2,0.0,0.0,3394.9386,0.0,0.0,0.0,141.96022,4913.2085
2012,9,ESP,Spain,ESP.12_1,Galicia,n2o,0.0,0.0,0.56257744,0.0,0.0,0.0,0.018482111,0.63966135
2012,9,ESP,Spain,ESP.12_1,Galicia,nox,0.0,0.0,6.4912784,0.0,0.0,0.0,0.34323922,11.879426
2012,10,ESP,Spain,ESP.12_1,Galicia,ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,10,ESP,Spain,ESP.12_1,Galicia,co,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,10,ESP,Spain,ESP.12_1,Galicia,co2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,10,ESP,Spain,ESP.12_1,Galicia,n2o,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,10,ESP,Spain,ESP.12_1,Galicia,nox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,11,ESP,Spain,ESP.12_1,Galicia,ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,11,ESP,Spain,ESP.12_1,Galicia,co,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,11,ESP,Spain,ESP.12_1,Galicia,co2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,11,ESP,Spain,ESP.12_1,Galicia,n2o,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,11,ESP,Spain,ESP.12_1,Galicia,nox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,12,ESP,Spain,ESP.12_1,Galicia,ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,12,ESP,Spain,ESP.12_1,Galicia,co,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,12,ESP,Spain,ESP.12_1,Galicia,co2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,12,ESP,Spain,ESP.12_1,Galicia,n2o,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,12,ESP,Spain,ESP.12_1,Galicia,nox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,1,ESP,Spain,ESP.12_1,Galicia,ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,1,ESP,Spain,ESP.12_1,Galicia,co,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,1,ESP,Spain,ESP.12_1,Galicia,co2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,1,ESP,Spain,ESP.12_1,Galicia,n2o,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,1,ESP,Spain,ESP.12_1,Galicia,nox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,2,ESP,Spain,ESP.12_1,Galicia,ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,2,ESP,Spain,ESP.12_1,Galicia,co,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,2,ESP,Spain,ESP.12_1,Galicia,co2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,2,ESP,Spain,ESP.12_1,Galicia,n2o,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,2,ESP,Spain,ESP.12_1,Galicia,nox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,3,ESP,Spain,ESP.12_1,Galicia,ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,3,ESP,Spain,ESP.12_1,Galicia,co,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,3,ESP,Spain,ESP.12_1,Galicia,co2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,3,ESP,Spain,ESP.12_1,Galicia,n2o,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,3,ESP,Spain,ESP.12_1,Galicia,nox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,4,ESP,Spain,ESP.12_1,Galicia,ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16292593
2013,4,ESP,Spain,ESP.12_1,Galicia,co,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6044285
2013,4,ESP,Spain,ESP.12_1,Galicia,co2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.26066
2013,4,ESP,Spain,ESP.12_1,Galicia,n2o,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014875845
2013,4,ESP,Spain,ESP.12_1,Galicia,nox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27626571
2013,5,ESP,Spain,ESP.12_1,Galicia,ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,5,ESP,Spain,ESP.12_1,Galicia,co,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,5,ESP,Spain,ESP.12_1,Galicia,co2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,5,ESP,Spain,ESP.12_1,Galicia,n2o,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,5,ESP,Spain,ESP.12_1,Galicia,nox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,6,ESP,Spain,ESP.12_1,Galicia,ch4,0.0,1.2750725,0.0,0.0,0.0,0.0,0.0,0.16292593
2013,6,ESP,Spain,ESP.12_1,Galicia,co,0.0,43.446915,0.0,0.0,0.0,0.0,0.0,4.6044285
2013,6,ESP,Spain,ESP.12_1,Galicia,co2,0.0,715.45735,0.0,0.0,0.0,0.0,0.0,114.26066
2013,6,ESP,Spain,ESP.12_1,Galicia,n2o,0.0,0.033057436,0.0,0.0,0.0,0.0,0.0,0.014875845
2013,6,ESP,Spain,ESP.12_1,Galicia,nox,0.0,1.1806227,0.0,0.0,0.0,0.0,0.0,0.27626571
2013,7,ESP,Spain,ESP.12_1,Galicia,ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.40484624,0.32585185
2013,7,ESP,Spain,ESP.12_1,Galicia,co,0.0,0.0,0.0,0.0,0.0,0.0,11.441307,9.2088569
2013,7,ESP,Spain,ESP.12_1,Galicia,co2,0.0,0.0,0.0,0.0,0.0,0.0,283.92043,228.52133
2013,7,ESP,Spain,ESP.12_1,Galicia,n2o,0.0,0.0,0.0,0.0,0.0,0.0,0.036964221,0.029751691
2013,7,ESP,Spain,ESP.12_1,Galicia,nox,0.0,0.0,0.0,0.0,0.0,0.0,0.68647843,0.55253143
2013,8,ESP,Spain,ESP.12_1,Galicia,ch4,0.0,0.0,264.4114,3.0363468,0.0,0.0,15.181734,17.433074
2013,8,ESP,Spain,ESP.12_1,Galicia,co,0.0,0.0,6019.5789,85.809802,0.0,0.0,429.04901,492.67384
2013,8,ESP,Spain,ESP.12_1,Galicia,co2,0.0,0.0,88268.404,2129.4032,0.0,0.0,10647.016,12225.891
2013,8,ESP,Spain,ESP.12_1,Galicia,n2o,0.0,0.0,14.627014,0.27723166,0.0,0.0,1.3861583,1.5917154
2013,8,ESP,Spain,ESP.12_1,Galicia,nox,0.0,0.0,168.77324,5.1485883,0.0,0.0,25.742941,29.560431
2013,9,ESP,Spain,ESP.12_1,Galicia,ch4,1.3182189,0.0,96.611857,5.6678473,0.0,58.936683,11.942964,32.911037
2013,9,ESP,Spain,ESP.12_1,Galicia,co,37.254014,0.0,2199.4615,160.1783,0.0,586.53336,337.51856,930.09455
2013,9,ESP,Spain,ESP.12_1,Galicia,co2,924.47268,0.0,32251.917,3974.8861,0.0,3859.2195,8375.6528,23080.654
2013,9,ESP,Spain,ESP.12_1,Galicia,n2o,0.12035912,0.0,5.3444857,0.5174991,0.0,0.0,1.0904445,3.0049208
2013,9,ESP,Spain,ESP.12_1,Galicia,nox,2.2352409,0.0,61.667145,9.6106981,0.0,0.0,20.251114,55.805674
2013,10,ESP,Spain,ESP.12_1,Galicia,ch4,0.0,0.0,5.0848346,0.0,0.0,0.0,1.2145387,1.7921852
2013,10,ESP,Spain,ESP.12_1,Galicia,co,0.0,0.0,115.76113,0.0,0.0,0.0,34.323921,50.648713
2013,10,ESP,Spain,ESP.12_1,Galicia,co2,0.0,0.0,1697.4693,0.0,0.0,0.0,851.7613,1256.8673
2013,10,ESP,Spain,ESP.12_1,Galicia,n2o,0.0,0.0,0.28128872,0.0,0.0,0.0,0.11089266,0.1636343
2013,10,ESP,Spain,ESP.12_1,Galicia,nox,0.0,0.0,3.2456392,0.0,0.0,0.0,2.0594353,3.0389229
2013,11,ESP,Spain,ESP.12_1,Galicia,ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16292593
2013,11,ESP,Spain,ESP.12_1,Galicia,co,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6044285
2013,11,ESP,Spain,ESP.12_1,Galicia,co2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.26066
2013,11,ESP,Spain,ESP.12_1,Galicia,n2o,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014875845
2013,11,ESP,Spain,ESP.12_1,Galicia,nox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27626571
2013,12,ESP,Spain,ESP.12_1,Galicia,ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,12,ESP,Spain,ESP.12_1,Galicia,co,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,12,ESP,Spain,ESP.12_1,Galicia,co2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,12,ESP,Spain,ESP.12_1,Galicia,n2o,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,12,ESP,Spain,ESP.12_1,Galicia,nox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,1,ESP,Spain,ESP.12_1,Galicia,ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,1,ESP,Spain,ESP.12_1,Galicia,co,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,1,ESP,Spain,ESP.12_1,Galicia,co2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,1,ESP,Spain,ESP.12_1,Galicia,n2o,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,1,ESP,Spain,ESP.12_1,Galicia,nox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,2,ESP,Spain,ESP.12_1,Galicia,ch4,0.0,0.0,15.254504,0.0,0.0,0.0,0.0,0.81462963
2014,2,ESP,Spain,ESP.12_1,Galicia,co,0.0,0.0,347.2834,0.0,0.0,0.0,0.0,23.022142
2014,2,ESP,Spain,ESP.12_1,Galicia,co2,0.0,0.0,5092.4079,0.0,0.0,0.0,0.0,571.30331
2014,2,ESP,Spain,ESP.12_1,Galicia,n2o,0.0,0.0,0.84386617,0.0,0.0,0.0,0.0,0.074379227
2014,2,ESP,Spain,ESP.12_1,Galicia,nox,0.0,0.0,9.7369177,0.0,0.0,0.0,0.0,1.3813286
2014,3,ESP,Spain,ESP.12_1,Galicia,ch4,0.0,0.0,0.0,0.0,0.0,88.405024,1.2145387,2.6068148
2014,3,ESP,Spain,ESP.12_1,Galicia,co,0.0,0.0,0.0,0.0,0.0,879.80003,34.323921,73.670855
2014,3,ESP,Spain,ESP.12_1,Galicia,co2,0.0,0.0,0.0,0.0,0.0,5788.8292,851.7613,1828.1706
2014,3,ESP,Spain,ESP.12_1,Galicia,n2o,0.0,0.0,0.0,0.0,0.0,0.0,0.11089266,0.23801352
2014,3,ESP,Spain,ESP.12_1,Galicia,nox,0.0,0.0,0.0,0.0,0.0,0.0,2.0594353,4.4202514
2014,4,ESP,Spain,ESP.12_1,Galicia,ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,4,ESP,Spain,ESP.12_1,Galicia,co,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,4,ESP,Spain,ESP.12_1,Galicia,co2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,4,ESP,Spain,ESP.12_1,Galicia,n2o,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,4,ESP,Spain,ESP.12_1,Galicia,nox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,5,ESP,Spain,ESP.12_1,Galicia,ch4,0.0,1.5938407,0.0,0.0,0.0,0.0,1.8218081,4.7248519
2014,5,ESP,Spain,ESP.12_1,Galicia,co,0.0,54.308644,0.0,0.0,0.0,0.0,51.485881,133.52843
2014,5,ESP,Spain,ESP.12_1,Galicia,co2,0.0,894.32169,0.0,0.0,0.0,0.0,1277.6419,3313.5592
2014,5,ESP,Spain,ESP.12_1,Galicia,n2o,0.0,0.041321795,0.0,0.0,0.0,0.0,0.166339,0.43139951
2014,5,ESP,Spain,ESP.12_1,Galicia,nox,0.0,1.4757784,0.0,0.0,0.0,0.0,3.089153,8.0117057
2014,6,ESP,Spain,ESP.12_1,Galicia,ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,6,ESP,Spain,ESP.12_1,Galicia,co,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,6,ESP,Spain,ESP.12_1,Galicia,co2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,6,ESP,Spain,ESP.12_1,Galicia,n2o,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,6,ESP,Spain,ESP.12_1,Galicia,nox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,7,ESP,Spain,ESP.12_1,Galicia,ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,7,ESP,Spain,ESP.12_1,Galicia,co,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,7,ESP,Spain,ESP.12_1,Galicia,co2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,7,ESP,Spain,ESP.12_1,Galicia,n2o,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,7,ESP,Spain,ESP.12_1,Galicia,nox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,8,ESP,Spain,ESP.12_1,Galicia,ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,8,ESP,Spain,ESP.12_1,Galicia,co,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,8,ESP,Spain,ESP.12_1,Galicia,co2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,8,ESP,Spain,ESP.12_1,Galicia,n2o,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,8,ESP,Spain,ESP.12_1,Galicia,nox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,9,ESP,Spain,ESP.12_1,Galicia,ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,9,ESP,Spain,ESP.12_1,Galicia,co,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,9,ESP,Spain,ESP.12_1,Galicia,co2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,9,ESP,Spain,ESP.12_1,Galicia,n2o,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,9,ESP,Spain,ESP.12_1,Galicia,nox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,10,ESP,Spain,ESP.12_1,Galicia,ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,10,ESP,Spain,ESP.12_1,Galicia,co,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,10,ESP,Spain,ESP.12_1,Galicia,co2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,10,ESP,Spain,ESP.12_1,Galicia,n2o,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,10,ESP,Spain,ESP.12_1,Galicia,nox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,11,ESP,Spain,ESP.12_1,Galicia,ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,11,ESP,Spain,ESP.12_1,Galicia,co,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,11,ESP,Spain,ESP.12_1,Galicia,co2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,11,ESP,Spain,ESP.12_1,Galicia,n2o,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,11,ESP,Spain,ESP.12_1,Galicia,nox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,12,ESP,Spain,ESP.12_1,Galicia,ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,12,ESP,Spain,ESP.12_1,Galicia,co,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,12,ESP,Spain,ESP.12_1,Galicia,co2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,12,ESP,Spain,ESP.12_1,Galicia,n2o,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,12,ESP,Spain,ESP.12_1,Galicia,nox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,1,ESP,Spain,ESP.12_1,Galicia,ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,1,ESP,Spain,ESP.12_1,Galicia,co,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,1,ESP,Spain,ESP.12_1,Galicia,co2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,1,ESP,Spain,ESP.12_1,Galicia,n2o,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,1,ESP,Spain,ESP.12_1,Galicia,nox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,2,ESP,Spain,ESP.12_1,Galicia,ch4,0.0,0.0,0.0,0.0,0.0,0.0,3.441193,1.3034074
2015,2,ESP,Spain,ESP.12_1,Galicia,co,0.0,0.0,0.0,0.0,0.0,0.0,97.251109,36.835428
2015,2,ESP,Spain,ESP.12_1,Galicia,co2,0.0,0.0,0.0,0.0,0.0,0.0,2413.3237,914.0853
2015,2,ESP,Spain,ESP.12_1,Galicia,n2o,0.0,0.0,0.0,0.0,0.0,0.0,0.31419588,0.11900676
2015,2,ESP,Spain,ESP.12_1,Galicia,nox,0.0,0.0,0.0,0.0,0.0,0.0,5.8350667,2.2101257
2015,3,ESP,Spain,ESP.12_1,Galicia,ch4,0.0,0.0,10.169669,0.40484624,0.0,0.0,0.60726936,6.3541111
2015,3,ESP,Spain,ESP.12_1,Galicia,co,0.0,0.0,231.52226,11.441307,0.0,0.0,17.16196,179.57271
2015,3,ESP,Spain,ESP.12_1,Galicia,co2,0.0,0.0,3394.9386,283.92043,0.0,0.0,425.88065,4456.1659
2015,3,ESP,Spain,ESP.12_1,Galicia,n2o,0.0,0.0,0.56257744,0.036964221,0.0,0.0,0.055446332,0.58015797
2015,3,ESP,Spain,ESP.12_1,Galicia,nox,0.0,0.0,6.4912784,0.68647843,0.0,0.0,1.0297177,10.774363
2015,4,ESP,Spain,ESP.12_1,Galicia,ch4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,4,ESP,Spain,ESP.12_1,Galicia,co,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,4,ESP,Spain,ESP.12_1,Galicia,co2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,4,ESP,Spain,ESP.12_1,Galicia,n2o,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,4,ESP,Spain,ESP.12_1,Galicia,nox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,5,ESP,Spain,ESP.12_1,Galicia,ch4,0.0,0.63753627,0.0,0.0,0.0,383.08844,2.2266543,0.81462963
2015,5,ESP,Spain,ESP.12_1,Galicia,co,0.0,21.723458,0.0,0.0,0.0,3812.4668,62.927188,23.022142
2015,5,ESP,Spain,ESP.12_1,Galicia,co2,0.0,357.72868,0.0,0.0,0.0,25084.927,1561.5624,571.30331
2015,5,ESP,Spain,ESP.12_1,Galicia,n2o,0.0,0.016528718,0.0,0.0,0.0,0.0,0.20330322,0.074379227
2015,5,ESP,Spain,ESP.12_1,Galicia,nox,0.0,0.59031135,0.0,0.0,0.0,0.0,3.7756314,1.3813286
2015,6,ESP,Spain,ESP.12_1,Galicia,ch4,0.0,0.0,25.424173,0.0,0.0,0.0,0.0,1.1404815
2015,6,ESP,Spain,ESP.12_1,Galicia,co,0.0,0.0,578.80566,0.0,0.0,0.0,0.0,32.230999
2015,6,ESP,Spain,ESP.12_1,Galicia,co2,0.0,0.0,8487.3466,0.0,0.0,0.0,0.0,799.82464
2015,6,ESP,Spain,ESP.12_1,Galicia,n2o,0.0,0.0,1.4064436,0.0,0.0,0.0,0.0,0.10413092
2015,6,ESP,Spain,ESP.12_1,Galicia,nox,0.0,0.0,16.228196,0.0,0.0,0.0,0.0,1.93386
2015,7,ESP,Spain,ESP.12_1,Galicia,ch4,0.0,0.0,30.509007,1.0121156,0.0,0.0,0.60726936,5.8653334
2015,7,ESP,Spain,ESP.12_1,Galicia,co,0.0,0.0,694.56679,28.603267,0.0,0.0,17.16196,165.75942
2015,7,ESP,Spain,ESP.12_1,Galicia,co2,0.0,0.0,10184.816,709.80108,0.0,0.0,425.88065,4113.3839
2015,7,ESP,Spain,ESP.12_1,Galicia,n2o,0.0,0.0,1.6877323,0.092410553,0.0,0.0,0.055446332,0.53553043
2015,7,ESP,Spain,ESP.12_1,Galicia,nox,0.0,0.0,19.473835,1.7161961,0.0,0.0,1.0297177,9.9455657
2015,8,ESP,Spain,ESP.12_1,Galicia,ch4,0.0,0.9563044,25.424173,2.8339237,0.0,0.0,14.574465,14.500407
2015,8,ESP,Spain,ESP.12_1,Galicia,co,0.0,32.585186,578.80566,80.089149,0.0,0.0,411.88705,409.79413
